1414014852 2738 1330 202 45 20 0 0
1414015108 2738 1349 202 45 20 0 0
1414170215 2738 1385 202 45 20 0 0
1414170594 2738 1393 202 45 20 0 0
1414171018 2738 1397 202 45 20 0 0
1414171440 2738 1399 202 45 20 0 0
1414184835 2738 1400 202 45 20 0 0
1414525388 2738 1400 211 45 20 0 0
1414525888 2738 1400 211 45 20 0 0
1414555083 2738 1400 211 45 20 0 0
1414694123 2738 1404 211 45 20 0 0
1414694596 2738 1404 211 45 20 0 0
1414697598 2738 1404 211 45 33 0 0
1415040467 2738 1404 211 45 115 0 0
1415108847 2811 1404 211 45 115 0 0
1415556923 2811 1404 211 45 209 0 0
1415558473 2811 1404 211 45 209 0 0
1415656887 3135 1404 211 45 209 0 0
1415701333 3894 1404 211 45 209 0 0
1415701685 3894 1404 211 45 209 0 0
1415701963 3894 1404 211 45 209 0 0
1415702031 3894 1404 211 45 209 0 0
1415702124 3894 1404 211 45 209 0 0
1415702345 3931 1404 211 45 209 0 0
1415702482 3933 1404 211 45 209 0 0
1415702795 3938 1404 211 45 209 0 0
1415703024 3939 1404 211 45 209 0 0
1415703740 3942 1404 211 45 209 0 0
1415703871 3944 1404 211 45 209 0 0
1415704040 3945 1404 211 45 209 0 0
1415704198 3949 1404 211 45 209 0 0
1415722431 3949 1404 211 45 209 0 0
1415899718 3989 1404 211 45 209 0 0
1415982861 3989 1404 211 45 209 0 0
1415989897 4005 1404 211 45 209 0 0
1416201507 4005 1404 211 45 232 0 0
1416243835 4005 1404 211 45 264 0 0
1417724482 4005 1404 211 45 264 2 0
1417928180 4005 1404 211 45 264 3 0
1417982156 4005 1404 211 45 264 3 0
1418000682 4005 1404 253 45 264 3 0
1418001563 4005 1404 272 45 264 3 0
1418150502 4005 1404 272 45 264 3 0
1418159469 4005 1404 272 45 264 3 0
1418326503 4020 1404 272 45 264 3 0
1418333069 4023 1404 272 45 264 3 0
